Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S2NB5310S131C0,2019.03,140,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2020.03,110,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S200C0,1999.03,6348,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2000.03,6640,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2001.03,6776,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2002.03,6398,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2003.03,6849,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2004.03,7097,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2005.03,7075,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2006.03,8031,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2007.03,8655,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2008.03,8601,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2009.03,8655,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2010.03,8031,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2011.03,7780,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2012.03,8094,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2013.03,9349,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2014.03,9352,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2015.03,9916,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2016.03,10985,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2017.03,12539,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2018.03,13746,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2019.03,13786,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2020.03,14794,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S200C0,2021.03,,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Financial business enterprises,All control,
SNEA.S2NB5310S300C0,1987.03,7740,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1988.03,9189,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1989.03,10636,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1990.03,11927,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1991.03,13181,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1992.03,13047,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1993.03,13235,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1994.03,13214,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1995.03,13382,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1996.03,13768,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1997.03,14042,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1998.03,14800,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,1999.03,15046,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2000.03,15237,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2001.03,15396,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2002.03,15730,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2003.03,16172,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2004.03,16859,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2005.03,17555,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2006.03,18722,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2007.03,21118,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2008.03,22819,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2009.03,24647,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2010.03,26546,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2011.03,27695,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2012.03,28223,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2013.03,29061,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2014.03,29813,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2015.03,30129,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2016.03,30088,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2017.03,32503,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2018.03,32928,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2019.03,35489,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2020.03,38058,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S300C0,2021.03,46088,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,General government institutions,All control,
SNEA.S2NB5310S310C3,1987.03,7651,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1988.03,9057,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1989.03,10492,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1990.03,11801,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1991.03,13050,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1992.03,12962,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1993.03,13177,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1994.03,13132,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1995.03,13310,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1996.03,13668,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1997.03,13945,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1998.03,14704,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,1999.03,14949,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2000.03,15152,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2001.03,15292,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2002.03,15628,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2003.03,16075,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2004.03,16735,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2005.03,17356,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2006.03,18538,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2007.03,20906,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2008.03,22612,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2009.03,24332,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2010.03,26207,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
SNEA.S2NB5310S310C3,2011.03,27107,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Central government institutions,Central government control,
